,const,children,age,income,port_modem,tablet,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_t_v,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_g_b_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,item1,item2,item3,item4,item5,item6,item7,item8,marital_married,marital_never_married,marital_separated,marital_widowed,area_suburban,area_urban,gender_male,gender_nonbinary,contract_one_year,contract_two_year,internet_service_fiber_optic,internet_service_none,payment_method_credit_card_automatic,payment_method_electronic_check,payment_method_mailed_check
6257,1.0,2,34,98376,0,0,1,0,1,0,0,0,0,0,0,66,114,5616,12,8,0,0,0,3,5,2,3,4,4,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4899,1.0,0,20,38845,0,0,1,1,0,0,0,0,1,1,0,4,207,981,7,12,2,1,1,4,3,4,3,5,4,2,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
2659,1.0,2,71,20246,0,1,1,1,1,0,1,0,1,0,1,7,184,1063,9,13,0,0,1,5,4,4,3,4,4,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2749,1.0,0,60,66664,1,0,1,1,1,0,1,1,1,1,1,11,267,1636,3,13,0,0,0,3,4,3,5,2,5,4,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
3991,1.0,2,30,22227,0,0,1,1,0,1,1,0,0,0,1,1,159,901,10,11,1,0,0,3,4,3,2,5,2,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2654,1.0,0,46,6843,1,0,1,0,0,1,0,1,0,1,1,10,162,1525,11,9,1,0,0,3,3,4,4,2,4,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
505,1.0,0,62,26929,0,1,1,1,0,1,0,0,1,1,0,2,242,1210,8,14,0,0,0,4,4,3,4,2,4,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8934,1.0,2,35,63016,0,0,1,0,1,1,0,0,1,1,0,56,200,5390,10,14,3,0,1,4,3,4,2,5,3,4,2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
8127,1.0,1,52,28613,1,1,1,0,0,1,0,1,1,1,1,55,242,5114,11,20,1,1,0,4,3,3,5,1,3,5,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7028,1.0,1,36,68597,1,1,1,0,0,0,0,0,0,0,1,53,92,4984,8,10,1,0,0,3,3,2,3,4,3,4,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
7900,1.0,1,89,54872,0,1,1,0,0,1,1,1,1,0,1,54,152,4745,11,14,0,0,0,3,4,3,2,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
202,1.0,1,35,16440,1,0,1,1,0,1,0,0,1,1,0,12,242,2088,10,16,1,0,0,5,4,5,4,3,4,3,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
3959,1.0,0,23,26493,0,0,1,0,0,1,1,0,1,0,1,1,172,588,9,17,2,1,0,4,4,5,3,5,4,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8149,1.0,2,75,1785,0,0,0,0,0,1,0,0,1,1,1,70,230,6316,15,13,0,0,0,4,4,5,4,3,5,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
695,1.0,2,53,45777,0,1,1,0,0,1,0,1,1,0,0,1,152,930,12,11,0,1,0,3,3,3,4,4,3,2,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
6802,1.0,8,24,11298,0,0,1,0,1,0,1,0,1,0,1,71,120,6542,12,5,0,0,0,3,2,2,5,4,3,4,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
8673,1.0,4,40,36844,0,0,1,1,1,0,1,0,0,1,1,39,194,3850,12,17,0,0,0,3,3,3,2,5,3,5,3,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4367,1.0,3,70,89882,1,1,1,0,0,1,0,1,1,1,0,11,242,1597,7,10,1,0,0,5,5,5,5,2,6,5,5,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
6777,1.0,0,25,25391,0,1,1,0,0,1,0,1,1,0,1,54,139,4871,12,11,1,0,0,3,4,4,3,4,2,5,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
8487,1.0,5,44,16465,0,0,1,0,0,0,0,1,1,0,1,53,149,4732,6,13,2,0,0,5,3,3,4,3,5,3,4,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
3903,1.0,4,42,90902,0,0,1,0,1,1,1,0,1,0,0,1,142,754,8,10,5,0,1,4,3,3,4,3,4,5,5,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
9173,1.0,0,59,19224,1,1,1,0,1,0,0,0,0,0,0,64,94,5758,13,10,0,0,0,4,4,5,3,4,3,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1346,1.0,2,66,36635,1,0,1,0,1,1,1,1,1,0,0,7,187,1154,5,13,1,0,0,3,3,4,3,3,3,5,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
9988,1.0,4,64,58232,1,0,1,1,1,1,0,0,1,0,1,71,194,6309,7,6,3,0,1,4,5,5,4,2,4,5,5,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1
1538,1.0,3,86,33394,1,0,1,0,1,1,1,1,0,1,0,8,197,1162,10,10,3,0,0,3,4,3,4,2,4,4,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6822,1.0,2,58,14146,1,1,1,0,1,0,1,1,1,0,1,63,164,5635,11,13,2,0,1,3,4,3,3,3,3,3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
8302,1.0,0,48,26480,1,0,1,0,0,1,0,0,0,0,1,69,114,6259,10,11,0,0,0,3,3,3,4,2,4,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
7597,1.0,1,29,40364,1,0,1,0,0,1,1,0,1,0,0,62,172,5588,9,14,1,0,1,4,3,3,5,4,5,4,4,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
6432,1.0,4,43,92696,0,0,1,1,0,1,0,0,0,0,1,71,134,6188,6,9,1,1,0,5,4,3,3,5,4,3,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
7296,1.0,2,41,43271,1,0,1,0,0,1,0,1,1,1,1,59,222,5934,6,11,1,0,0,7,7,8,4,5,4,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
455,1.0,2,25,18402,1,0,1,0,1,1,1,0,1,1,1,4,212,1259,5,12,1,0,0,4,3,2,4,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
960,1.0,1,23,44520,1,0,1,1,0,1,1,0,1,1,0,9,275,1589,14,13,1,0,0,4,4,3,3,4,4,3,4,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
244,1.0,1,63,51992,0,0,1,0,0,0,0,0,1,1,1,4,207,849,10,10,1,1,0,2,2,4,3,4,1,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6954,1.0,3,51,68142,1,0,1,0,1,1,0,0,0,0,1,65,117,6094,14,10,2,0,0,4,4,4,3,5,4,2,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
4649,1.0,0,36,34999,1,0,1,0,1,0,1,0,1,1,0,7,190,1311,6,10,1,2,0,4,5,4,4,3,5,3,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4646,1.0,0,80,12363,0,0,1,1,1,1,0,0,1,1,0,15,245,2335,7,12,2,0,0,3,5,4,2,6,4,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4441,1.0,7,64,57546,1,0,1,1,0,1,0,0,1,1,0,1,230,924,12,7,0,1,0,4,4,4,3,4,3,4,3,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
5287,1.0,0,53,29779,0,1,1,0,0,1,0,0,0,1,0,52,169,4503,15,8,3,1,0,3,2,4,4,2,2,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
4052,1.0,1,79,149968,0,0,1,1,0,1,1,0,1,1,1,13,275,1744,10,13,0,0,0,2,3,5,2,3,4,4,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
3802,1.0,1,41,27942,0,0,1,1,0,0,0,0,1,0,1,14,169,1439,10,12,0,1,0,2,1,1,5,4,2,3,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
977,1.0,0,56,46257,1,0,0,0,1,1,1,0,1,0,1,3,154,1202,8,12,1,0,0,2,1,2,4,3,3,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5317,1.0,2,58,99537,1,0,1,1,0,1,0,1,1,0,1,61,204,5474,8,11,1,0,1,1,3,2,2,4,4,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2321,1.0,1,70,54250,0,0,1,1,0,1,1,0,1,0,1,7,172,1065,7,10,1,1,0,4,5,4,3,3,4,4,4,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1
7820,1.0,0,26,14472,1,0,1,0,0,1,0,0,0,1,0,64,169,5619,6,11,0,1,0,2,3,3,4,4,3,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4775,1.0,0,47,17528,1,0,1,0,0,1,0,0,0,1,0,3,149,1026,6,15,1,2,0,1,2,1,4,2,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5034,1.0,0,87,14405,0,0,1,0,0,0,1,1,1,1,1,64,212,6205,7,14,1,2,0,4,4,3,3,3,6,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4477,1.0,2,46,22922,1,0,1,0,1,0,0,0,1,0,1,2,139,552,12,9,1,1,0,1,1,1,5,2,4,3,4,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
5933,1.0,0,57,65952,1,0,1,1,1,1,0,0,1,0,1,52,194,4724,13,11,0,0,1,1,2,2,2,4,2,2,4,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
6914,1.0,3,75,75523,1,1,1,0,0,1,1,1,0,1,1,61,194,5388,12,16,0,0,0,4,4,4,4,3,4,5,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
4373,1.0,6,38,31239,1,0,1,1,0,0,0,0,0,0,1,8,112,1077,8,10,0,0,0,4,5,4,5,2,4,5,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
431,1.0,0,53,71215,0,1,1,0,1,1,1,0,0,1,1,5,184,811,6,13,0,1,0,3,4,5,3,3,3,4,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2604,1.0,0,29,32952,1,0,1,0,1,0,1,0,1,1,0,5,202,1589,9,8,4,0,0,4,3,3,3,4,3,2,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
5432,1.0,1,89,84596,0,1,1,0,0,0,0,1,0,0,0,71,124,5796,8,10,1,0,0,2,2,3,2,4,3,3,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
9843,1.0,7,33,52263,0,0,1,0,1,1,0,1,0,1,1,56,184,5272,9,10,2,0,0,3,3,3,4,4,2,2,4,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
8992,1.0,0,46,10040,0,0,1,1,0,1,1,0,1,0,1,54,204,4903,11,8,1,1,0,5,5,5,4,3,5,5,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1836,1.0,1,45,19224,0,0,1,0,1,0,1,0,1,1,1,11,222,1636,10,5,1,0,0,4,3,4,4,3,4,3,4,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
9887,1.0,1,26,34619,0,0,1,0,1,1,1,0,0,0,1,60,117,5356,7,6,2,0,0,3,3,4,4,1,4,4,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7611,1.0,10,85,52397,0,0,1,1,1,1,1,1,1,0,1,68,199,6749,3,15,2,0,0,3,3,2,5,4,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9734,1.0,1,35,6651,1,1,1,1,1,1,1,1,1,1,1,44,270,4963,7,12,0,1,0,2,3,2,5,3,3,2,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
7823,1.0,0,69,20507,1,0,1,0,0,0,0,1,1,0,1,67,149,5691,11,11,1,0,0,3,4,4,3,4,4,3,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
4965,1.0,4,40,25163,0,0,1,1,1,1,1,1,1,1,0,8,270,2060,11,13,2,1,0,2,3,2,6,2,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3070,1.0,3,62,72764,1,0,1,1,1,0,0,0,0,0,1,7,147,787,6,6,0,1,0,4,5,4,3,4,4,4,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5528,1.0,0,54,46724,1,0,1,1,0,0,0,1,0,0,0,68,137,6114,6,12,1,0,1,5,4,5,3,4,4,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8457,1.0,0,74,164529,1,0,1,0,1,1,1,0,1,1,0,62,245,5837,13,15,2,0,0,4,4,3,3,4,5,4,5,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
1376,1.0,0,48,47229,1,1,1,0,1,1,0,0,0,0,1,5,117,1111,13,17,1,1,1,3,3,4,4,3,3,3,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9263,1.0,1,69,40374,0,0,1,0,1,0,0,0,0,1,0,50,149,4458,7,10,0,1,0,3,4,3,3,3,3,5,2,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
432,1.0,2,88,18113,1,0,1,0,0,1,0,0,0,0,0,2,134,243,8,18,0,0,0,4,4,3,4,5,3,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5885,1.0,0,50,137978,0,0,1,1,0,0,0,1,0,1,0,44,172,4323,10,20,3,2,1,3,3,3,6,4,3,3,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5864,1.0,9,48,11577,1,0,1,1,0,0,1,1,1,0,0,38,194,3754,13,13,1,0,1,4,5,4,2,6,2,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7059,1.0,1,18,46074,1,0,1,0,0,0,1,0,0,1,0,65,139,6207,13,10,0,0,0,5,4,5,2,4,5,5,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3088,1.0,3,64,6196,1,0,1,0,0,0,0,0,0,0,1,20,92,2235,6,15,0,0,0,3,3,3,5,2,4,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8777,1.0,8,39,18813,1,1,0,0,1,0,1,0,1,1,1,62,222,6018,9,10,1,1,0,4,5,4,4,2,4,4,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1372,1.0,2,57,56342,0,0,1,0,1,1,0,0,0,0,0,2,104,501,9,15,2,0,0,3,2,3,3,3,3,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
8097,1.0,4,22,8214,1,1,1,1,1,0,0,0,1,0,1,47,172,4464,8,12,3,1,0,3,2,2,5,3,3,4,4,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1815,1.0,0,27,45429,0,0,1,1,0,0,1,0,0,0,1,15,157,1549,9,9,1,0,0,4,5,3,4,4,3,4,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2819,1.0,2,28,21837,1,0,1,1,0,0,1,0,1,1,1,12,220,1829,12,8,1,1,0,4,3,4,3,4,4,3,5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
8268,1.0,1,30,52758,0,1,0,1,1,1,0,1,0,0,0,69,182,6037,11,14,1,0,0,3,3,3,4,4,2,3,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
2358,1.0,1,23,116086,0,1,1,0,0,1,0,1,1,0,0,2,172,612,11,16,1,0,1,3,3,3,3,3,4,3,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2836,1.0,4,76,15164,0,0,0,0,1,1,0,1,0,1,1,7,152,1072,6,14,0,1,0,2,1,3,4,3,2,3,3,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1
8943,1.0,2,69,49613,1,0,0,0,0,1,0,1,0,1,1,63,162,5946,7,11,0,1,0,4,4,3,4,4,4,3,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1308,1.0,0,70,65477,0,0,1,0,1,1,1,0,0,1,1,3,164,1048,12,13,2,1,1,3,2,2,4,4,2,2,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
9002,1.0,3,32,19761,0,1,0,1,1,1,1,0,1,1,1,62,277,6021,8,9,0,1,0,4,4,3,2,5,2,3,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4039,1.0,1,49,54101,1,0,1,0,1,1,1,1,1,0,1,15,167,2196,7,13,0,0,0,3,3,4,4,5,4,4,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
3021,1.0,0,26,10270,0,1,1,0,0,0,1,0,1,0,1,2,149,585,5,18,0,1,1,3,4,4,4,3,4,2,4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1889,1.0,1,82,7723,0,0,1,0,0,1,1,1,1,1,0,13,235,2087,9,9,1,0,0,2,2,3,4,3,3,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
535,1.0,0,63,36973,1,1,1,0,1,0,1,0,0,1,1,6,162,831,8,9,4,1,1,4,5,3,3,4,3,4,4,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
5949,1.0,0,85,1563,0,0,1,0,1,0,1,1,1,1,0,60,215,5910,10,9,3,0,0,3,3,3,4,4,4,4,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
6926,1.0,3,74,26631,0,1,1,1,0,1,0,1,0,0,1,42,179,3697,14,16,1,0,0,4,3,3,4,4,3,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2409,1.0,0,59,8549,1,0,0,0,0,0,0,0,1,1,1,15,187,2147,9,12,3,1,0,4,3,2,5,3,3,3,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3708,1.0,3,64,61022,0,1,1,0,0,1,0,1,0,0,1,5,147,567,10,13,1,0,0,3,4,3,5,3,3,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2692,1.0,0,86,40316,0,0,1,0,0,1,1,1,1,0,1,3,184,601,15,10,2,0,1,4,4,4,4,2,5,5,3,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0
1471,1.0,7,74,46946,1,1,1,0,1,1,0,1,1,0,1,17,154,2356,7,14,0,0,0,4,4,4,2,4,3,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3044,1.0,8,83,24875,0,0,0,0,0,0,1,0,1,0,1,8,117,1182,9,15,1,0,1,3,3,4,2,4,5,3,4,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
9879,1.0,3,64,19023,0,0,1,0,0,0,0,0,0,1,1,60,127,5551,10,17,0,0,0,2,2,1,3,4,2,3,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
9630,1.0,0,79,42180,0,0,1,0,0,0,0,1,0,0,0,64,124,5231,9,18,2,1,0,4,2,3,2,5,1,2,4,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
3194,1.0,0,67,20657,1,0,1,1,1,0,1,0,1,1,0,8,222,1362,6,12,0,1,0,3,4,3,4,2,6,4,3,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
3093,1.0,5,25,34364,0,0,1,1,0,0,0,0,0,1,1,10,147,1292,10,14,1,0,0,4,4,3,5,4,3,3,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
9820,1.0,0,36,46437,0,0,1,0,0,0,0,1,0,1,1,62,159,5447,5,16,0,0,0,3,2,3,4,4,3,3,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7543,1.0,0,69,2353,0,0,1,1,0,0,0,0,1,0,0,66,169,5683,9,10,0,2,0,5,5,5,3,3,4,5,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3247,1.0,1,73,80104,0,0,1,0,0,0,1,1,0,0,0,4,137,463,7,17,2,0,1,4,3,5,5,3,4,4,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1588,1.0,2,56,55160,1,0,1,1,1,0,0,0,1,0,1,5,172,760,12,12,1,1,0,3,2,3,3,2,5,4,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
3606,1.0,1,87,5269,1,0,1,0,1,1,0,0,0,0,1,3,117,812,7,13,2,0,1,4,4,3,2,6,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2559,1.0,4,35,14113,0,0,1,1,1,0,0,1,1,0,1,22,152,2343,10,6,1,0,0,2,2,1,3,3,2,3,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3917,1.0,1,56,121668,0,0,1,1,0,1,1,1,0,1,0,4,194,801,9,14,0,0,0,5,4,3,5,2,5,4,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2983,1.0,0,69,96753,1,0,1,0,0,0,1,1,1,1,0,10,232,1423,11,14,1,1,0,3,4,3,3,4,3,4,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
6552,1.0,0,32,59646,0,1,1,1,0,0,0,1,0,1,0,42,192,3850,13,14,0,1,0,3,4,3,4,3,3,3,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
3043,1.0,2,61,37993,1,0,1,0,0,0,1,1,1,1,0,2,212,1214,12,14,2,1,1,4,4,4,3,4,5,5,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3698,1.0,0,53,8058,1,0,1,0,0,1,1,1,0,1,0,22,174,2587,13,12,3,0,0,1,2,2,3,3,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8888,1.0,4,64,56783,0,1,1,1,1,1,0,1,1,0,0,66,187,6364,6,11,0,0,0,3,3,2,3,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8788,1.0,1,51,97230,0,0,1,1,1,0,1,1,0,1,0,57,207,5095,12,12,0,0,0,5,5,4,5,3,2,3,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
9284,1.0,2,38,84731,1,1,1,1,0,1,0,0,0,0,1,68,147,6324,9,13,0,0,0,5,5,4,2,4,5,4,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
9084,1.0,0,27,73006,0,1,1,1,0,1,1,1,1,0,0,57,184,5317,3,10,1,0,0,5,4,4,4,4,5,4,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
3568,1.0,4,43,90112,0,0,1,1,1,1,0,0,0,1,0,8,184,1745,10,15,1,0,0,4,3,4,3,4,5,4,3,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1619,1.0,2,75,25044,0,0,1,0,0,1,1,0,1,1,1,1,242,785,9,14,0,1,0,4,3,2,2,4,2,1,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
8137,1.0,1,43,65548,0,0,0,0,0,0,0,1,1,0,0,65,129,5999,10,15,2,0,0,3,5,5,5,4,4,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1060,1.0,1,30,24600,0,1,1,0,0,1,1,0,0,1,1,4,182,821,3,17,2,1,0,4,4,3,3,2,4,4,4,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
4230,1.0,8,41,12021,0,0,1,0,0,1,0,1,0,0,0,9,114,1109,9,10,1,1,0,4,4,3,4,3,4,3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
8718,1.0,1,78,62884,1,0,1,1,1,0,0,0,1,0,1,66,172,5748,11,12,1,0,0,4,5,4,4,3,4,3,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2060,1.0,2,31,54531,1,1,1,0,0,1,1,0,1,1,1,12,222,2193,9,11,1,0,0,4,5,5,2,6,3,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
713,1.0,1,49,52875,1,1,1,1,1,1,0,1,1,1,1,5,277,1251,10,13,1,0,0,6,5,4,3,2,4,5,3,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
6499,1.0,1,67,48134,1,0,1,0,0,1,0,0,1,1,1,66,230,6008,10,18,1,1,0,3,2,3,6,3,2,3,3,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
7211,1.0,1,75,5979,0,1,1,0,0,0,0,0,1,0,0,71,117,6403,9,8,0,1,0,5,5,4,4,4,3,5,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
132,1.0,1,70,77531,1,0,1,1,0,1,0,1,1,0,0,8,184,1442,2,14,1,0,0,2,3,2,4,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,1.0,0,40,16320,1,0,0,1,1,0,0,0,0,1,1,5,182,831,10,12,0,1,0,4,4,1,5,3,4,4,3,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
1289,1.0,1,73,69444,0,0,1,1,0,0,0,0,0,1,1,3,147,520,7,12,3,0,0,3,4,4,4,2,4,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
57,1.0,1,33,15690,0,0,1,0,1,0,1,1,0,1,1,6,142,958,11,11,0,1,0,4,5,5,5,4,4,4,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
4830,1.0,0,72,37864,1,0,1,1,1,0,0,1,0,0,0,6,159,656,17,15,0,1,0,2,2,2,3,2,4,2,3,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
6969,1.0,1,22,43646,1,1,1,0,0,1,1,0,0,0,1,65,114,5652,8,8,1,1,0,3,4,3,4,1,5,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8556,1.0,2,19,73093,1,0,1,0,0,1,0,0,0,1,1,66,169,5964,5,13,1,0,0,4,4,4,2,4,4,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
456,1.0,0,60,43631,1,0,1,0,0,0,0,0,1,1,1,10,175,1287,10,12,0,0,0,4,4,4,4,5,3,5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6264,1.0,0,46,24939,1,0,0,1,1,1,1,0,0,0,0,55,182,4899,9,10,1,0,0,4,3,3,6,3,3,5,3,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
1563,1.0,1,48,26404,1,1,1,0,1,1,0,0,0,1,0,23,152,2764,11,8,0,0,0,3,3,2,4,3,4,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
7633,1.0,0,46,57318,0,0,1,1,0,0,0,1,0,0,0,66,137,6016,4,11,0,0,0,4,4,3,4,4,6,4,6,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
5202,1.0,2,40,60472,0,0,1,1,0,1,1,0,0,0,0,61,179,5399,15,9,0,0,1,3,4,5,4,2,4,3,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2390,1.0,2,37,8408,1,0,1,1,0,1,0,1,0,0,1,2,179,490,9,13,3,0,1,3,3,3,4,4,3,2,4,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
1447,1.0,4,32,52197,1,0,1,1,0,1,1,0,0,1,1,4,182,985,9,13,1,0,0,1,1,2,2,4,2,3,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
5462,1.0,2,22,26451,0,0,1,0,1,0,0,0,1,0,1,70,119,6655,9,10,1,0,0,3,2,3,3,4,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6849,1.0,2,51,40288,1,0,1,1,1,0,0,0,0,1,0,50,182,4507,9,12,1,0,0,3,4,3,4,5,1,2,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
6119,1.0,3,36,36890,0,0,1,1,0,1,1,0,1,1,1,57,255,5971,11,8,0,0,0,2,3,3,3,4,2,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
