,children,age,income,port_modem,tablet,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_t_v,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_g_b_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,item1,item2,item3,item4,item5,item6,item7,item8,churn,marital_married,marital_never_married,marital_separated,marital_widowed,area_suburban,area_urban,gender_male,gender_nonbinary,contract_one_year,contract_two_year,internet_service_fiber_optic,internet_service_none,payment_method_credit_card_automatic,payment_method_electronic_check,payment_method_mailed_check
2952,3,87,15469.0,True,True,True,True,True,False,False,True,False,True,True,6.611955,194.9744,901.8396595,9.593637,5,0,1,False,4,3,3,3,3,3,7,5,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
2953,2,25,78059.33,False,False,True,False,True,True,True,True,False,True,False,9.040057,197.4876,1380.469032,6.165032,12,0,0,False,5,3,5,4,2,5,5,5,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True
2954,2,74,50656.38,True,False,True,True,False,False,True,False,False,False,True,25.11299,125.0073,2275.551071,14.37122,10,0,1,False,3,3,3,4,4,4,3,4,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2955,2,44,104362.5,False,True,True,True,True,True,True,False,False,False,True,16.12811,162.497,2138.11032,13.48312,11,0,0,False,3,3,2,4,4,4,3,4,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2956,4,63,22830.86,False,False,True,False,True,True,False,True,False,False,False,7.845114,129.9778,1305.921354,13.45773,11,1,1,False,5,3,4,3,4,3,2,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2957,0,23,15240.37,False,True,True,False,False,False,True,False,False,False,False,7.773669,124.9781,888.4950848,9.742724,8,1,1,True,4,3,4,3,4,3,5,4,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
2958,0,63,59871.53,False,False,True,True,True,True,True,False,False,False,True,10.92196,182.497,1256.45775,11.64537,15,2,0,False,2,3,4,3,4,5,3,3,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
2959,0,22,104867.5,True,False,True,True,False,True,True,True,True,False,False,8.259385,184.9963,1262.417547,5.84912,7,0,0,False,3,2,4,4,4,3,3,3,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True
2960,4,44,33035.98,False,False,True,False,True,True,False,False,False,False,False,10.41798,117.4686,1574.707587,5.881182,11,2,0,False,5,4,4,5,4,5,4,5,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2961,2,51,20697.37,True,False,True,False,True,False,False,False,True,False,False,9.561875,107.4806,1108.368947,11.27574,13,2,1,False,3,2,3,2,3,3,5,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
2962,4,47,35404.27,True,False,True,True,True,False,True,True,False,False,True,5.464488,172.5104,812.928535,6.599123,16,0,0,False,1,3,3,3,6,1,2,2,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2963,6,62,40588.2,True,False,True,True,False,False,False,True,True,False,True,5.966695,149.9776,901.932094,4.868079,9,0,0,False,3,3,4,4,2,5,3,3,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
2964,1,27,49071.14,False,True,True,False,False,True,False,False,False,True,True,4.899911,169.9378,756.9340947,10.5775,14,2,1,False,5,4,4,4,3,5,4,7,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False
2965,7,46,26019.32,False,False,True,False,False,True,False,True,False,False,False,11.16749,127.4601,1651.037252,12.25489,13,3,0,False,3,3,3,3,4,4,3,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
2966,2,79,70043.21,False,False,True,False,False,True,False,False,True,True,True,13.16571,210.1051,2052.656051,11.40364,9,0,0,False,3,3,4,2,3,3,2,4,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
2967,4,31,113641.2,False,False,True,False,False,True,True,False,False,True,True,6.249599,182.4608,1114.196033,11.60655,7,1,0,True,4,3,3,4,2,5,3,3,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
2968,0,74,25667.66,False,False,True,True,True,False,True,True,False,False,False,4.367739,152.5104,924.895642,6.799101,12,0,0,False,3,4,5,4,2,3,4,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2969,2,18,30253.76,True,True,True,False,False,False,True,False,False,False,False,12.78697,92.5018,1294.950837,6.244769,16,0,0,False,4,4,4,4,4,4,3,3,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
2970,3,55,42972.18,True,True,True,False,False,False,False,True,False,True,True,6.842584,139.9512,1209.707399,10.17557,7,0,1,False,4,3,4,2,5,2,2,4,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
2971,3,75,46151.13,True,True,True,False,False,True,True,False,False,True,True,1.450219,162.4608,877.1087708,9.278879,12,2,0,False,4,4,3,5,4,3,3,5,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2972,3,40,35849.72,False,True,True,True,False,False,True,True,False,False,False,10.29318,137.5165,1207.830056,14.35913,9,1,0,False,4,3,3,4,2,4,3,3,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2973,0,53,13230.67,True,False,True,False,False,False,False,True,True,False,True,3.326476,149.9483,505.5009987,12.05681,11,2,0,False,4,4,4,5,5,2,3,4,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2974,1,56,55794.29,False,True,True,False,False,False,True,False,False,False,True,13.8101,104.9781,1636.905029,7.619574,8,0,0,True,4,4,4,3,3,4,4,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2975,1,22,25877.54,False,True,True,True,False,False,False,False,False,False,True,6.039499,124.9607,1180.763502,8.018422,9,3,0,True,2,2,4,2,3,3,5,3,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False
2976,2,89,41848.9,True,False,True,True,False,True,False,True,False,False,False,10.11079,147.4893,1010.291341,12.74478,5,2,0,False,5,5,5,4,4,4,4,4,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
2977,1,57,119667.4,True,True,True,False,False,False,True,True,False,True,False,11.17999,172.4742,1168.630192,9.165034,6,1,0,False,4,3,3,3,5,3,4,4,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
2978,1,38,44420.18,False,False,True,False,False,False,True,False,False,False,True,8.509962,124.9781,848.1445109,9.008834,15,0,1,False,3,4,3,4,4,5,4,4,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2979,0,46,13360.17,False,False,True,True,False,False,True,False,False,False,True,1.602966,137.4836,792.9175185,14.75288,12,0,1,False,3,4,4,4,4,4,3,4,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
2980,9,38,19990.91,True,False,False,True,False,False,True,False,True,False,True,2.117403,182.4676,885.4473166,5.582356,11,1,0,False,3,3,4,3,4,3,5,3,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
2981,3,24,50965.27,True,True,True,True,False,False,True,True,True,True,False,2.251237,245.147,1389.833754,14.22707,13,0,0,False,3,2,3,4,2,4,3,4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2982,4,54,32987.01,True,True,True,True,False,True,False,False,True,True,True,2.089917,230.1344,900.0678019,12.62145,7,3,0,False,4,5,5,5,3,4,4,3,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
2983,0,69,96753.8,True,False,True,False,False,False,True,True,True,True,False,10.94284,232.6415,1423.721197,11.13605,14,1,1,False,3,4,3,3,4,3,4,4,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
2984,7,70,30207.09,True,False,True,False,False,False,False,False,True,True,False,15.39419,207.6094,1911.199623,0.9952896,10,1,0,False,4,4,4,1,4,2,3,4,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False
2985,0,79,45633.91,False,True,True,True,False,False,True,False,False,False,True,17.25514,137.4836,1967.228079,7.412049,18,2,0,False,3,4,2,3,4,3,3,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
2986,2,44,86896.2,True,True,True,False,False,False,True,False,False,True,False,9.349103,127.4887,1087.694968,8.212326,14,1,1,False,4,3,3,3,3,4,4,4,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2987,0,63,29782.39,True,False,True,True,False,False,True,True,True,True,True,15.04337,265.147,1851.332322,13.7683,11,1,0,False,3,3,3,3,3,1,3,4,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
2988,1,84,8249.6,False,False,True,False,False,False,False,False,False,False,False,7.066142,112.4551,576.1637573,8.561303,12,1,0,False,2,3,2,1,4,2,4,3,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
2989,5,76,18493.95,True,False,True,False,True,False,True,True,True,False,False,4.327078,164.9889,779.2981636,11.00436,12,1,0,False,2,3,2,4,5,2,3,3,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
2990,4,67,123891.9,False,False,True,False,True,True,True,False,True,False,True,9.25677,174.9755,1318.670361,11.74163,8,1,1,False,3,3,4,5,4,3,1,5,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
2991,1,29,16226.12,True,False,True,True,False,False,False,True,True,False,False,5.526815,162.4538,1233.655272,6.414763,19,0,0,False,2,1,3,4,2,3,2,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2992,1,84,19427.81,False,False,True,True,True,True,False,False,True,True,True,2.080255,265.1283,830.8201063,6.718432,16,2,0,False,3,3,4,4,3,4,3,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2993,1,26,117623.7,False,False,True,True,True,False,False,False,False,True,True,13.44855,162.4653,1927.327764,12.51012,11,1,0,True,1,1,2,3,3,1,1,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2994,1,29,5317.94,False,False,True,True,False,True,True,False,False,False,False,2.847117,159.9794,1075.372195,6.133776,8,3,0,False,4,3,4,2,4,5,3,4,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
2995,1,38,8461.79,False,False,False,True,False,False,False,False,True,True,False,10.72393,220.1149,1934.182617,8.458739,12,1,0,False,4,3,4,1,6,1,1,3,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2996,1,20,84399.36,False,True,True,True,True,False,False,False,True,False,False,2.1782,152.4624,1059.664803,12.85535,11,2,0,False,4,3,3,3,3,3,2,4,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
2997,1,31,31715.37,False,False,True,True,True,True,False,False,True,False,True,10.24306,162.4818,1364.913066,10.77811,14,0,0,False,3,3,3,5,3,2,3,4,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
2998,2,46,51108.77,True,True,True,False,False,True,True,True,False,False,True,11.65333,139.983,1622.06829,10.56625,13,1,0,False,4,5,3,3,4,4,4,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2999,2,59,66148.83,False,True,True,False,False,True,True,True,True,True,True,3.000251,235.1372,1374.762505,7.718284,12,1,0,False,3,2,3,4,2,3,3,5,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
3000,7,25,26190.19,False,True,True,True,False,False,True,True,True,False,True,7.916586,162.5005,1259.881706,9.88811,8,0,1,False,3,4,3,5,2,4,3,4,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
3001,3,27,145569.5,True,False,True,False,True,False,True,True,False,True,True,2.258878,174.9919,755.0711809,12.87677,6,2,0,True,4,5,4,5,3,4,4,5,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
3002,1,77,25806.54,False,False,True,False,True,True,True,True,True,True,False,5.519258,225.1786,1153.07333,12.93786,12,0,1,False,3,5,4,3,4,4,5,2,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
3003,3,46,48267.33,False,False,True,True,True,False,True,False,True,False,True,5.944147,164.9853,1429.709066,6.566714,13,1,0,False,3,4,5,5,2,4,4,2,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
3004,1,22,15864.7,False,False,True,False,False,True,True,False,True,True,False,3.255652,242.6281,1021.343044,14.3962,17,1,0,False,6,4,4,5,4,5,4,3,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
3005,0,31,37734.22,True,False,False,False,True,True,True,False,True,True,True,1.868309,245.1457,922.5780039,16.64886,12,1,0,False,4,4,4,3,4,3,2,4,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
3006,0,80,14433.56,True,False,True,True,False,True,False,True,True,True,True,13.46637,255.1198,2088.717973,8.733939,12,1,0,False,2,3,3,3,4,1,4,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3007,4,85,89441.6,False,True,True,False,True,True,True,False,False,False,False,22.54598,149.9915,2105.676837,6.862006,7,0,1,False,6,5,4,1,4,4,2,4,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True
3008,4,72,74252.79,False,False,True,False,False,True,False,False,False,True,True,5.787415,169.9378,856.755649,9.091339,9,1,0,False,3,4,5,3,4,3,3,4,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False
3009,1,25,43930.42,True,False,True,True,False,False,True,True,False,False,True,1.125218,169.9928,444.2368102,11.49429,13,1,1,True,5,4,6,4,3,5,5,5,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
3010,4,82,16149.85,False,False,True,False,False,True,True,False,False,True,False,6.548905,149.9845,889.2239784,10.01143,15,3,0,False,3,4,4,3,2,3,4,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
3011,3,89,25979.07,True,True,False,False,True,True,False,False,False,False,True,1.799293,117.4686,690.1873853,9.135272,14,1,0,False,3,3,3,5,2,4,5,6,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
3012,0,65,34356.62,True,False,True,True,True,False,False,False,False,True,True,7.012788,182.4653,910.135775,8.70624,9,2,0,False,4,4,5,4,3,4,3,5,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False
3013,1,39,44779.1,False,False,True,True,False,True,True,False,True,True,True,9.539097,255.1336,1965.90329,6.280831,14,1,0,False,4,4,2,3,3,4,3,3,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
3014,4,71,103306.6,True,False,True,True,False,False,False,True,False,True,True,8.58684,192.4567,1071.697033,11.73966,13,3,0,False,2,2,3,3,4,3,4,1,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
3015,0,68,5505.74,True,True,True,True,True,False,True,False,False,True,True,7.179432,174.9882,1330.308571,6.224176,10,1,0,False,2,2,2,4,2,2,3,5,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3016,3,70,58836.68,True,False,True,False,False,True,True,False,True,True,False,6.971589,210.1518,1277.067543,13.62664,15,0,1,True,3,4,5,4,4,4,3,3,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
3017,1,75,23086.45,False,True,True,False,False,False,False,False,False,True,True,14.26274,114.9658,1355.025651,7.483489,13,0,0,False,5,5,5,5,3,5,5,4,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
