Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,const
603,3,89,56631.76,6.839793198,12,0,0,False,False,False,True,True,False,False,False,True,True,False,False,11.08150154,182.45383,1140.151122,3,3,2,3,4,4,2,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1
273,1,24,19038.78,13.04429298,18,1,0,False,False,True,True,True,False,False,False,False,True,True,True,24.64873861,240.114868,2660.503932,4,4,5,1,4,4,3,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1
9354,3,42,109574.2,6.32009,9,0,1,False,False,False,True,True,True,False,True,False,False,True,True,67.19702,174.9882,6425.61851,5,4,4,2,2,5,3,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
135,4,51,29217.49,8.928833,10,2,1,False,True,False,True,True,False,False,True,True,True,True,True,7.010649,265.147,1308.576837,4,5,5,2,6,3,3,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,1
1227,1,46,12531.29,7.545931,12,0,0,False,True,True,True,True,True,False,True,False,True,False,False,20.52701,164.9853,2563.027756,4,6,4,2,5,3,3,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
481,1,76,61256.1,10.13592,8,3,1,False,False,False,False,False,True,True,True,False,False,False,True,56.03541,149.9915,4869.168543,4,4,4,5,1,4,4,3,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,1
3134,0,41,43329.35,8.222455858,15,0,2,False,True,True,True,True,False,True,False,True,True,True,False,5.823321565,255.119794,1590.329883,3,3,4,3,5,3,3,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1
1485,2,64,101628.9,10.50151,10,1,2,False,True,False,True,False,True,True,True,False,False,True,True,2.567035,184.9785,717.8935328,4,4,2,4,4,4,4,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1
456,4,63,39377.62,8.983351,10,3,1,False,True,True,True,False,True,True,True,True,False,False,False,15.81095,142.5007,2126.056803,3,5,4,3,4,2,2,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1
10321,0,62,93039.69,7.236546463,16,0,0,False,True,False,True,True,False,True,True,False,False,False,True,3.470685398,179.979358,573.9920618,1,2,2,5,2,4,3,2,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,1
18448,0,77,87747.16,10.30752,10,1,0,False,False,False,True,False,True,True,True,False,False,False,False,58.7814,129.9915,5473.599849,4,5,5,4,3,4,4,5,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1
237,4,19,9566.65,14.04224,5,2,0,False,True,True,True,False,True,False,True,False,True,True,False,66.99456,202.65,6740.868766,5,5,4,2,4,3,3,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
15816,3,80,47565.61,11.69011,12,1,1,False,True,False,True,True,False,False,True,False,True,False,True,70.19733,162.4676,6554.853473,2,4,3,5,2,4,4,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
22825,3,31,40952.09,4.364411,10,1,0,True,False,True,True,True,False,True,False,False,True,False,False,70.65475,172.4404,6714.776908,4,3,2,4,4,4,2,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
7436,1,40,44406.69,5.227959,11,1,0,True,False,True,True,False,False,False,False,True,False,False,True,68.36641,92.48802,5665.272905,4,4,3,3,4,4,3,3,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,1
974,2,54,27636.12,8.449861,12,1,1,False,True,True,True,True,True,False,True,False,True,True,True,68.53085,235.1555,6809.432261,3,2,4,3,3,3,3,2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
594,0,63,28140.14,8.485886,16,4,0,False,False,False,True,False,True,False,False,False,True,False,False,58.10315,119.9568,5398.317847,4,2,4,3,4,5,2,2,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
802,0,64,16836.27,6.238726,13,3,0,False,False,False,True,True,False,False,False,False,True,False,True,55.0447,169.9447,4727.689294,3,4,3,5,3,4,4,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
429,2,80,81884.76,10.18103,20,2,0,True,True,False,True,False,True,False,False,False,False,False,False,61.03116,94.97283,5448.251802,1,1,2,4,2,2,4,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
521,2,69,18825.6,11.13755,5,0,0,False,False,False,True,False,False,True,False,False,False,False,False,55.93837,114.9509,5085.811636,3,3,4,4,4,2,3,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1868,0,83,54073.62,11.16039,11,1,0,True,True,False,False,True,False,False,True,True,True,False,False,61.33997,194.9768,5270.685618,7,6,5,3,5,5,3,5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
95,4,76,57316.09,17.2406,11,0,0,False,True,False,True,False,False,True,False,True,True,True,True,66.00509,222.6143,6410.875978,1,2,1,3,5,3,2,3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1
57181,8,35,22294.46,16.67865,18,0,0,False,True,True,True,False,True,False,False,False,True,True,False,4.123006,190.127,1621.897996,3,2,4,4,3,2,2,3,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1
865,1,85,29898.21,5.247803,8,0,1,False,True,True,True,True,False,False,False,False,True,False,True,57.37611,149.9447,5341.20171,4,4,5,3,4,4,4,5,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1
5547,1,80,22918.99,12.59919,14,3,0,False,True,False,True,True,False,False,False,False,False,False,True,16.57839,124.9607,1771.850524,3,4,2,4,4,3,3,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
16665,1,82,57339.59,8.890401,15,1,0,False,True,True,True,True,True,False,True,False,False,True,False,71.96235,194.9882,6292.15687,2,3,3,3,4,3,2,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,1
24529,1,86,11999.43,8.301200914,17,0,0,False,True,False,False,True,False,False,True,True,False,True,False,11.07083425,172.503404,1136.55652,3,3,3,2,4,4,4,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,1
2922,2,47,52288.11,2.205335,8,2,0,False,False,False,True,False,False,True,True,False,True,False,True,63.92945,172.4579,5727.232268,2,2,3,3,4,2,2,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,1
1749,4,70,22552.58,8.540979,13,3,0,False,False,False,False,False,False,True,False,True,True,False,False,3.381603,172.4441,671.4099396,2,2,2,2,3,4,4,4,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1
410,0,23,23704.58,9.787662,13,0,1,False,False,False,True,True,True,False,True,True,True,True,False,71.30912,235.1884,6667.97528,4,3,4,4,3,5,5,5,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
13678,2,50,40667.47,7.842029127,17,0,0,True,False,False,True,False,True,False,True,False,False,True,True,10.57261422,162.482694,1243.478237,5,3,5,4,2,4,3,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
250,6,60,15659.82,6.060003,11,0,1,False,True,False,False,False,False,True,False,True,True,False,True,62.03561,172.4441,5524.694912,3,3,4,4,4,4,2,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1
10727,0,72,27058.36,7.88648,13,3,0,False,True,True,True,True,True,False,False,False,True,True,False,71.99132,222.6326,6840.191109,4,4,3,5,3,5,4,5,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
1148,2,35,186156.6,12.47347,13,0,1,False,False,False,True,False,False,True,True,True,True,True,True,65.66957,255.1372,6174.944351,4,4,3,3,3,5,4,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1
22849,8,20,37741.16,9.961483356,10,1,0,False,False,False,True,False,False,False,False,False,False,False,False,16.11472911,92.455141,2156.405261,1,1,2,3,4,1,4,3,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,1
5237,0,21,212255.3,8.364859,10,0,1,True,False,False,True,False,False,False,False,False,True,False,False,58.50278,104.9629,5080.067605,3,3,3,4,4,3,4,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
20007,1,75,68091.97,9.366618,9,0,0,True,False,False,True,True,False,True,False,True,True,True,True,11.69119,255.1198,1943.387485,4,3,3,3,3,3,5,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
360,2,30,71002.71,9.994273,15,0,1,False,True,False,True,True,False,True,True,False,False,False,True,63.89833,159.9794,6105.282771,3,4,4,5,2,4,5,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1
90675,0,83,57119.13,10.70593,14,1,3,False,True,False,True,False,False,False,True,False,False,False,False,8.152935,124.9781,722.8531617,3,3,3,4,2,3,3,4,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,1
15728,1,36,47553.76,10.35157,11,1,0,False,True,False,True,True,True,False,False,False,False,False,False,43.5742,115.0021,3789.797735,5,3,3,4,4,4,4,3,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
5981,0,71,5902.12,8.501483623,10,2,0,False,False,False,True,True,False,False,False,True,True,True,True,5.68349814,232.62403,1386.523823,2,2,3,3,3,4,4,4,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,1
48713,0,38,24491.2,10.48202,5,1,1,False,True,False,True,False,True,False,False,True,False,True,False,60.09896,162.4689,5280.797475,4,3,3,3,4,5,3,2,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,1
1503,1,88,65204.61,10.77849,10,2,0,True,False,False,True,False,False,True,False,False,False,False,True,54.7075,114.9509,4974.163846,3,2,3,4,3,4,3,3,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,1
9932,4,40,15953.2,10.4603,9,3,0,False,False,True,True,True,False,False,False,False,False,True,False,2.057502,179.9476,551.7257141,5,4,4,3,5,2,4,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1
25091,5,48,45157.11,15.29137,13,1,1,False,False,False,False,False,False,True,False,True,True,True,False,66.68688,242.6143,6175.832114,2,4,3,4,3,3,4,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1
12727,0,67,13077.96,7.286688,12,2,0,False,False,False,True,True,True,False,False,False,True,False,True,69.30257,172.4624,6008.369934,2,2,3,2,4,2,3,3,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,1
1599,1,70,84595.21,5.881302,12,0,2,False,True,False,True,False,True,False,True,True,False,True,True,52.83052,154.9919,5109.745716,4,4,4,3,2,5,3,3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
22073,1,60,105005.6,7.612941,12,0,0,False,False,False,True,False,True,True,True,True,False,False,False,63.96787,162.5007,5493.632538,4,4,4,3,3,2,2,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1
0,1,56,65900.37,9.086330232,8,1,2,False,False,False,False,True,False,False,False,False,True,True,False,16.48065356,240.114868,1886.312286,4,4,4,5,5,5,5,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,1
127,1,60,38135.76,8.071539004,13,1,0,False,True,False,True,True,False,True,False,False,False,False,True,7.195646567,134.980139,831.4033785,3,3,3,2,5,2,4,4,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,1
1117,2,32,31540.93,9.653612,5,0,0,True,True,False,True,False,False,False,False,False,False,True,False,12.69289,114.9658,1398.161322,4,4,6,4,4,5,4,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1
5144,2,52,42761.9,10.63881,18,1,0,False,True,False,True,True,True,False,False,True,False,True,True,1.669639,194.9744,498.5585239,2,2,2,4,5,2,2,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1
5288,0,34,49399.04,6.536106461,9,1,1,False,False,False,True,False,False,False,True,True,True,False,True,1.550200335,162.471255,507.3968121,2,1,2,4,4,3,4,3,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,1
7955,1,87,17100.24,9.040639,10,0,0,True,False,False,False,False,False,False,True,False,False,True,True,9.817033,127.4887,954.2700173,4,4,2,3,2,4,4,5,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,1
526,4,57,15059.8,13.68702,9,2,0,False,True,False,True,True,False,True,False,False,True,True,True,55.90619,262.6106,5299.821269,4,3,4,3,6,2,2,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,1
1976,2,66,32080.56,11.91664,11,1,3,False,False,True,True,False,False,False,False,False,True,True,False,49.37752,175.1331,4554.912177,5,4,5,4,3,4,4,3,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,1
