Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
18198,2,49,20541.47,9.699018,12,1,0,False,True,False,True,False,True,False,False,True,True,False,True,48.35393,132.466,4711.28064,4,4,2,3,5,2,4,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30097,8,62,15292.25,17.05256354,14,0,1,False,False,False,True,False,True,True,False,True,True,True,True,1.473304337,245.131966,954.0290712,5,5,5,4,3,5,3,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
8071,1,41,32105.64,12.78937,16,0,1,False,False,False,True,False,True,True,False,False,True,True,True,56.09481,212.6228,5739.181377,4,4,4,3,4,4,4,5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
64,3,35,45166.7,8.637922,6,0,1,False,True,True,True,True,True,True,False,False,False,True,True,61.69408,204.961,5593.020458,5,4,4,5,3,4,5,4,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
508,2,33,27065.94,10.79675,12,0,0,False,False,True,True,True,False,False,True,True,True,False,True,30.82191,162.5005,3042.656083,2,2,3,3,4,3,4,2,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
6962,2,56,51095.47,7.231659,14,2,1,False,True,False,True,False,False,False,False,True,False,True,False,65.16987,139.9512,5954.856404,3,3,5,4,4,4,4,4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7530,1,59,64584.13,11.74759925,13,0,0,False,False,False,True,False,False,True,True,False,True,False,False,13.82188875,139.981577,1551.398147,3,2,4,3,6,2,4,3,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
30933,3,89,40217.33,11.64938,12,0,0,False,False,False,True,True,False,True,False,False,False,False,True,70.14609,167.4564,5873.629847,3,2,2,3,4,3,4,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
302,0,65,19126.13,8.381372,12,6,1,False,True,False,False,False,False,True,True,True,False,False,True,63.18627,159.983,5307.208545,4,5,3,5,1,4,4,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
19735,0,77,33311.0,3.786724,4,2,0,False,False,False,True,False,False,True,False,True,True,False,False,64.99919,139.9678,5527.078856,4,5,4,5,3,5,5,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1066,8,86,58668.34,9.852216,11,1,1,False,False,False,True,False,True,False,False,True,False,True,True,15.41267,162.4689,1708.202326,3,2,2,3,3,2,4,3,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
4705,1,39,74220.0,11.27164,11,0,1,False,True,False,True,False,False,True,True,False,True,True,True,49.61816,242.6281,4764.450406,4,5,4,3,3,3,5,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
23370,3,79,5694.61,7.094794839,10,1,0,True,False,True,True,False,True,False,True,True,False,True,False,6.051428262,154.991856,1226.543716,2,1,3,3,3,3,1,2,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
26539,2,45,22272.17,5.922697,12,2,0,False,False,True,True,True,False,True,True,True,True,True,True,6.631092,287.6427,1329.56935,5,5,4,3,5,3,4,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2674,4,47,16834.95,7.739197,12,2,1,False,False,False,True,True,False,True,True,False,False,False,False,66.49538,179.9794,5910.417848,3,3,3,4,5,3,3,3,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2252,2,53,34352.13,9.249944,9,1,2,True,True,False,True,True,True,False,False,False,False,False,False,56.04565,127.4783,5282.510146,4,4,3,3,3,5,4,4,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1559,8,29,50297.06,9.560116,11,1,1,True,True,False,False,True,False,False,False,True,True,True,True,46.40554,252.624,4646.632157,3,4,3,5,5,3,3,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
829,1,43,76301.97,9.058356,17,3,0,False,False,False,True,False,False,True,False,True,True,True,False,69.05558,222.6143,6723.72149,4,3,4,4,2,4,4,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3383,4,58,27934.32,8.781493,9,1,1,False,False,True,True,True,True,False,False,False,False,False,False,54.3819,147.4783,4695.581772,4,4,3,3,4,3,3,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
7750,0,84,44529.77,14.18316,13,3,1,True,True,True,True,False,False,False,True,True,True,False,False,48.84202,162.4713,4171.400793,3,4,5,3,4,4,3,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
34365,1,38,24588.03,8.08692,10,1,0,False,False,True,True,False,False,True,False,True,True,False,True,42.36211,139.9678,3877.950833,3,2,3,4,3,4,4,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False
4277,1,20,15200.71,9.12824,11,1,0,False,False,False,True,False,False,False,False,False,False,True,True,12.22703,127.4421,1782.043347,4,4,5,2,4,3,3,3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
22385,3,77,17176.57,8.619073,8,2,0,False,False,False,True,True,True,True,True,False,False,False,True,7.490867,182.497,939.4887657,3,3,3,4,4,3,4,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
2536,1,30,90857.99,13.13159,9,2,1,True,False,False,True,False,True,False,True,True,False,False,False,66.20027,140.0049,5680.91898,5,4,5,3,4,3,4,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
10586,1,60,39874.59,5.371697235,13,0,0,False,True,True,True,False,True,False,False,False,True,False,True,18.29765062,139.95684,1810.920999,3,3,2,4,2,2,3,3,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
489,1,47,34264.02,6.259396187,14,1,2,True,False,True,False,False,True,False,False,True,True,False,False,5.794641025,119.989722,786.3429747,4,2,4,1,6,1,2,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
16812,0,83,31299.73,14.61583,14,2,0,False,True,True,True,True,False,False,True,False,False,False,True,15.07508,157.4836,1279.70353,2,2,3,3,2,3,3,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
1482,3,85,35713.16,9.021117,19,0,0,True,False,False,True,False,True,False,True,False,True,True,True,54.61729,222.65,5066.033383,3,2,3,3,4,4,2,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
36724,0,74,17181.9,11.63485,16,1,1,False,False,False,True,True,False,True,False,False,True,False,True,63.29972,159.9642,5465.291356,2,1,2,3,4,2,3,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
349,3,56,55127.57,10.88425,9,1,0,False,True,False,True,True,False,False,False,False,True,False,True,6.580765,149.9447,1288.736573,5,6,5,3,3,4,4,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
16305,3,80,25945.22,7.080619,13,1,1,True,True,True,True,True,False,False,True,False,True,False,False,66.94288,182.4676,5874.695874,3,3,4,3,4,5,3,1,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
1130,2,20,20433.9,10.4009592,13,0,1,False,False,False,True,True,False,False,False,True,True,True,True,8.063547235,232.62403,1810.319743,5,4,6,4,3,5,3,5,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
35317,0,33,32076.79,8.016783,10,1,0,False,False,False,True,False,False,False,True,True,False,True,False,64.48611,172.4742,5666.607489,3,4,4,2,6,3,2,4,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
11289,4,61,72298.05,4.723834,12,0,1,True,True,False,True,False,False,False,True,True,True,True,False,69.97649,212.6415,6737.558934,4,3,3,2,5,3,2,3,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
6289,3,87,11565.2,10.35922638,14,1,0,False,False,True,True,True,True,True,True,False,True,True,True,2.288223389,245.174977,937.6860638,4,5,4,6,1,6,4,4,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
2146,0,60,111892.6,13.33737,6,0,1,False,True,False,True,False,True,False,False,True,False,True,False,57.31946,142.4689,5312.129835,2,2,3,4,3,3,3,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
17823,1,63,19048.13,11.27443693,18,2,1,True,True,False,True,False,False,False,True,False,True,True,True,2.203859443,200.132293,1120.241472,4,4,4,5,4,4,4,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15400,4,80,102633.9,10.66271,9,1,1,True,False,False,True,False,True,False,True,False,False,False,True,56.8243,127.4958,4836.771242,5,4,4,3,3,5,4,5,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7900,0,30,41221.83,9.505342,10,1,1,False,False,True,True,True,False,False,False,True,False,False,False,1.050155,157.4698,223.4765826,3,2,4,3,3,4,2,6,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
11268,1,41,13549.81,8.477589,8,2,1,False,False,False,True,True,True,True,False,False,False,True,True,55.71809,184.961,5517.899709,3,3,3,3,5,4,4,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
9611,4,67,14236.42,3.258152314,11,0,0,False,True,False,True,True,False,False,False,True,False,False,True,2.593102097,124.993537,351.7314539,4,4,4,2,4,5,3,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
27773,0,58,77599.57,5.919417,17,1,1,True,True,False,True,True,True,False,False,False,False,True,True,50.63449,182.4653,4507.354465,4,4,3,2,4,3,3,3,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1292,5,19,11609.18,14.22906,12,1,0,False,False,False,True,True,True,False,False,False,False,True,True,40.80483,162.4653,4397.21741,4,3,4,4,3,3,4,4,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
17452,3,73,19146.42,10.51064826,12,0,1,False,True,True,True,False,False,False,False,False,True,True,True,4.898445616,187.609354,1284.667114,2,3,4,2,4,3,2,4,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
410,0,75,33869.92,12.20023,9,1,0,False,False,True,True,True,False,False,False,False,True,False,True,2.437932,169.9447,381.1393824,5,4,4,3,4,5,4,4,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2123,1,62,7330.64,10.31702,6,2,0,True,True,False,True,True,False,False,False,False,True,False,False,55.09779,137.4684,4769.381102,2,3,4,5,3,5,4,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
13864,0,32,21594.76,17.05296,12,2,0,False,False,True,False,True,True,False,True,False,True,False,True,7.766899,184.9853,1166.167844,4,4,4,5,3,3,3,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
18,0,33,42921.65,10.46363,13,0,0,False,True,True,True,True,False,False,True,False,True,True,False,66.00877,252.6378,6121.363135,3,3,3,7,1,4,3,4,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
417,2,53,28954.2,7.942358,16,1,1,False,True,True,True,False,False,True,False,False,True,False,False,1.506136,159.9349,460.5286853,2,2,3,3,3,3,2,4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
30795,1,56,19256.41,9.751721,6,3,0,False,True,False,True,True,False,False,False,True,False,False,True,51.11345,157.4698,4271.0951,5,4,4,4,2,5,4,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
15560,0,43,9088.08,6.335681954,14,1,0,False,False,False,True,True,False,True,True,False,True,True,True,1.760409672,242.657291,871.1409059,2,3,3,3,3,2,3,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
106,1,28,24475.2,7.660563,13,2,0,False,True,True,True,False,False,False,False,False,True,True,False,71.66261,207.6094,6427.653862,4,3,3,3,4,3,4,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
47309,1,89,26652.94,7.951989,13,1,0,True,False,False,True,False,False,True,True,False,False,False,True,59.71663,147.4738,4970.688189,6,6,4,2,5,4,4,4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1630,4,34,18071.91,11.29955,12,1,0,False,False,False,True,False,False,False,True,False,True,False,False,7.138798,129.9621,1497.624239,4,5,4,3,5,4,4,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
4243,3,71,55840.35,6.444558317,15,0,0,False,False,True,True,True,True,False,True,False,True,True,True,8.69085131,255.155493,1420.771651,5,4,5,4,4,4,4,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
