,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
2375,379,2,82,38069.49,False,15.77718,10,0,0,False,False,False,True,False,False,False,False,True,True,False,True,2.590677,149.9483,325.5857485,3,3,3,6,4,4,4,4,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
2376,830,1,55,10263.33,False,15.33257,6,1,0,False,False,False,True,True,False,False,True,False,False,True,True,5.59356,159.9942,867.3610228,5,3,4,3,4,4,3,3,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
2377,257,0,19,43839.96,True,15.85825,14,2,0,True,True,False,True,True,False,False,False,False,True,True,False,9.933523,220.1149,1853.873709,3,3,3,3,3,2,5,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2378,27525,2,47,38886.05,True,13.56065,18,2,0,False,True,True,True,False,False,False,False,True,False,False,True,2.992589,104.9643,812.2973605,4,4,3,3,4,4,5,4,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
2379,31056,0,48,26524.78,True,9.395636,11,1,0,False,True,True,True,True,False,True,True,False,False,False,True,19.57075,179.9794,1939.097667,5,5,4,2,5,5,2,4,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
2380,22225,0,72,64719.02,False,13.96002,12,0,0,False,False,False,True,False,False,False,True,False,False,True,True,16.68618,127.4887,1617.794287,6,5,4,5,3,5,5,5,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
2381,100,1,67,31935.51,True,8.929747,14,1,0,True,True,True,True,False,True,False,False,False,False,True,False,7.749595,129.9598,1253.992994,2,2,1,3,4,3,3,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2382,1474,3,57,47060.9,False,10.55112,20,3,2,True,False,False,True,False,False,False,False,False,True,False,False,9.713544,137.4392,1103.759867,4,4,4,4,3,5,5,4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
2383,4283,0,84,23031.18,False,9.566251,7,1,0,False,False,True,True,True,False,True,True,False,False,False,True,9.288851,147.5031,896.304005,3,2,3,3,4,5,4,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2384,29061,2,72,7079.02,False,8.082,11,1,0,False,True,False,True,False,False,True,False,False,True,False,True,14.21143,139.9349,1813.71251,4,5,3,4,5,4,4,2,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
2385,8469,2,36,38883.92,True,14.67215,6,2,0,False,False,True,True,True,False,False,False,True,False,True,True,12.26499,172.4567,1757.468385,4,5,5,3,4,3,5,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2386,323,1,44,23066.29,False,12.20597,12,0,0,True,False,False,True,False,True,False,False,False,False,False,True,2.096411,114.9728,293.0174607,3,2,6,3,4,3,3,2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2387,1268,8,65,30013.52,False,10.77215,6,3,1,False,True,False,True,True,False,True,True,False,True,False,True,14.76922,204.9634,1849.738644,3,2,3,3,4,2,3,3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False
2388,103,1,58,37869.23,False,9.39907,9,1,1,False,False,True,False,False,True,False,False,True,False,False,False,9.388962,107.482,1262.469988,2,2,3,1,5,3,2,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2389,24628,1,28,57329.53,True,8.079021,14,0,0,False,True,True,True,False,False,False,True,True,False,True,True,2.061636,172.4742,598.858359,2,2,2,3,3,4,3,2,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
2390,1856,2,37,8408.2,False,9.40182,13,3,0,True,True,False,True,True,False,True,False,True,False,False,True,2.687062,179.9656,490.2102038,3,3,3,4,4,3,2,4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False
2391,37056,0,26,56488.39,True,9.726798,17,0,0,False,False,False,True,True,True,False,False,True,True,True,True,1.854011,255.1417,881.9915619,5,5,4,4,3,5,4,5,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2392,15062,1,67,30806.08,False,7.690569,17,0,0,False,False,False,True,False,False,True,False,False,False,False,True,6.233177,114.9509,988.8476688,5,5,5,4,3,3,6,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2393,426,3,30,12245.9,True,14.36615,9,3,2,False,True,False,True,False,True,True,True,False,True,True,False,11.36938,225.1457,2257.255977,3,5,4,3,3,5,3,3,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
2394,42116,1,20,77894.5,False,7.663075,9,2,0,False,False,False,False,True,True,True,True,False,False,False,True,5.533288,162.497,1400.182241,2,2,3,5,3,4,4,3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
2395,1330,3,39,65472.96,True,10.4255,6,1,0,False,False,True,True,False,False,True,False,False,True,True,True,10.18679,210.1051,1923.446501,4,5,3,3,3,4,2,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2396,1875,3,78,21708.36,False,10.18198,15,2,0,False,False,False,False,False,True,False,True,False,True,True,True,5.857544,190.1737,1140.769093,4,4,4,5,3,4,4,4,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
2397,1197,2,79,5523.04,False,10.22727,13,0,0,True,False,False,True,False,True,True,True,False,True,False,True,4.348554,174.9755,815.588724,5,4,5,5,1,4,5,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
2398,24,3,83,6377.91,True,6.152569,9,4,0,False,False,True,True,False,False,False,True,False,True,True,True,5.494536,200.1323,1432.922873,2,3,3,2,4,3,2,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2399,16812,0,83,31299.73,False,14.61583,14,2,0,False,True,True,True,True,False,False,True,False,False,False,True,15.07508,157.4836,1279.70353,2,2,3,3,2,3,3,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
2400,36062,2,54,25584.35,True,9.807188,17,1,1,False,True,False,True,False,True,False,False,False,True,True,False,4.235635,210.127,970.6301192,2,2,2,2,4,1,3,2,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
2401,161,0,34,56693.87,False,3.985414,9,0,1,False,False,False,True,False,False,False,False,False,True,False,False,4.323297,117.4392,1058.643568,3,3,5,4,3,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2402,94512,1,76,24729.42,False,8.729509,16,0,0,False,True,True,True,False,False,False,True,False,True,False,True,5.792794,129.9621,1110.224942,3,3,3,4,3,4,3,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
2403,2423,3,59,7614.82,True,10.9733,13,1,0,False,True,False,True,False,False,False,True,False,True,True,True,3.919919,187.656,969.0951508,2,3,3,4,2,4,4,5,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2404,589,1,73,26231.41,False,10.31976,8,2,1,False,False,True,True,False,True,False,True,False,True,False,True,13.67733,152.4798,1427.811261,3,3,3,5,2,4,2,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2405,2596,2,63,37853.52,True,8.783413,15,0,1,False,False,True,True,True,False,True,False,False,True,False,True,1.813049,192.4404,571.8948363,4,5,4,3,4,3,5,5,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2406,1257,7,64,58347.69,False,7.403382,8,1,0,False,True,False,True,True,False,False,False,False,False,False,True,4.867834,144.9607,718.2708269,4,4,4,4,4,5,4,6,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
2407,3968,0,30,58912.81,False,6.51399,15,1,1,False,False,False,True,True,True,True,False,False,True,False,False,17.76511,162.4818,2000.801151,5,3,4,5,2,5,5,5,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2408,13768,3,74,6703.29,False,11.45158,9,2,0,False,False,True,True,True,False,False,False,False,False,False,True,19.14395,112.4844,1649.813925,2,2,3,4,3,4,2,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
2409,195,0,59,8549.54,True,9.461247,12,3,1,False,True,False,False,False,False,False,False,False,True,True,True,15.41637,187.6094,2147.084163,4,3,2,5,3,3,3,5,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2410,722,4,19,4200.47,True,6.214679,9,0,1,True,False,False,True,True,True,True,True,False,True,True,True,3.978662,257.6513,1790.477112,2,1,2,4,3,2,3,5,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
2411,2348,4,60,3850.53,False,8.608975,11,1,0,False,False,False,True,True,False,True,True,False,False,False,False,6.452058,159.9794,1361.469601,2,2,3,3,4,3,3,3,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
2412,4301,1,35,18575.29,False,10.31889,14,1,1,True,False,False,True,False,True,True,True,False,False,True,True,10.55177,152.5022,1436.441637,3,4,3,4,3,2,3,3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False
2413,76819,0,54,39012.26,False,6.566599,13,1,0,False,True,True,True,True,False,True,False,True,False,False,False,13.87203,159.9656,1702.870167,2,2,3,3,3,2,4,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2414,2981,1,70,27755.77,True,12.06638,9,1,0,True,False,False,True,False,False,True,False,False,True,True,True,15.98627,230.1051,1868.995632,4,3,3,5,2,6,3,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2415,32653,1,68,98298.22,False,7.11372,13,0,0,False,False,True,True,False,False,True,False,True,False,False,True,8.440774,114.9838,839.5696843,2,3,2,5,3,3,4,3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2416,2678,0,23,32253.8,True,10.31167,6,1,0,False,True,False,True,False,False,False,True,False,False,True,True,5.706255,127.4887,878.7758477,3,4,3,4,2,4,3,4,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
2417,33380,2,23,47956.52,True,7.709204,12,0,0,False,True,False,True,True,False,True,False,True,True,True,True,11.63009,275.1198,1687.100467,2,2,2,3,3,3,5,3,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
2418,5748,0,72,35534.12,True,9.942905,8,1,0,False,True,False,True,True,False,True,True,False,True,False,True,6.364903,184.9634,1352.42705,2,3,1,3,3,3,3,3,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2419,9635,0,50,46804.82,False,4.266815,9,1,0,False,True,False,True,False,True,True,False,True,False,True,False,9.119628,152.4884,1076.021746,5,4,6,4,2,4,6,4,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
2420,159,2,31,57226.99,False,11.07111,7,2,1,False,True,True,True,False,True,False,False,True,False,False,False,10.55912,127.482,1064.163449,3,4,4,3,3,4,2,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2421,43,3,43,34508.61,True,10.23565,15,0,0,False,False,True,False,True,True,True,False,False,True,False,False,11.11794,194.9581,1505.877788,3,3,3,3,5,2,2,5,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
2422,4251,10,18,43660.61,True,10.62896,8,0,0,True,False,False,False,False,False,True,True,True,True,False,True,2.96972,164.967,1444.44469,4,4,5,4,2,4,5,6,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2423,762,1,25,8461.71,False,15.21772,7,2,0,False,False,True,True,False,False,True,True,True,False,False,True,6.617173,159.983,916.275075,3,3,3,3,3,3,4,3,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
2424,30922,2,65,15264.99,True,9.134223,18,2,2,False,True,False,True,False,False,False,False,False,False,True,True,3.664542,127.4421,963.6972905,4,4,4,4,5,4,2,3,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
2425,2681,2,61,78456.37,True,9.346821,14,1,0,True,True,False,True,False,True,True,True,True,True,True,True,14.10183,237.6549,2353.047822,3,4,3,3,5,3,4,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
2426,4998,0,87,26944.14,False,12.94729,11,0,0,False,True,False,True,False,False,False,False,False,False,False,True,13.20294,112.4551,1038.379263,5,4,3,3,4,4,2,3,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
2427,0,2,62,28435.83,False,9.41977,7,2,0,False,False,False,True,False,True,True,False,False,False,True,False,13.12966,152.4555,1832.163914,2,1,2,4,3,2,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
2428,58,4,89,64651.67,False,7.352338,11,0,0,False,False,False,True,True,False,False,False,False,True,True,False,15.07394,220.1149,2168.702608,5,5,3,4,4,4,5,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
